matched_products_per_image.csvIMAGE_ID,RAW_TEXT,BRAND_FAMILIES_FOUND,DIFFERENTIATORS_FOUND,FULL_PRODUCT_MATCHES,CONFIDENCE_SCORE
00PdP000003a2jHUAQ_Image_Response_a0Z4H00000axbUSUAY,TEREA  LM  AVE  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  FINE TOBACCOS  AROUND YOU  3 CARTONS  FINELY CUT  LM  LM  SMOKING  KILLS  FINE TOBACCOS  FINELY CUT  LOM  3  YOU      SS  OF SS IS  CARTONS  LM  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  FINE TOBACCOS  AROUND YOU  FINELY CUT  LIM 3 CARTONS  LM  SMOKING  KILLS  LM  3 CARTONS  LA  BLUE  600S  AED 273  USD 7583  WWWDUBAIDULYFREECOM  BLUE LABEL  SERIOUSLY  HARMS  YOU  AND  OTHERS  FINE  TOBACCOS  AROUND  FINELY  CUT  AED  273  USD  7583  BLUE  LABEL,LM,BLUE,,3
00P4H00001mPymWUAS_Image_Response_a0Z4H00000axbUOUAY,3PM  R  ARTONS  SMOKING  KILLS  LECTED PR  SELECTED PREMIUM TOBACCOS  CARTONS  SMOKING  KILLS  SE  SELECTED PREMIUM TOBACCOS  MARLBORO  RED  600S  AED 335  USD 9306  WWWDUBAIDUTYFREECOM  S  LECTED  SELECTED  PREMIUM  TOBACCOS  AED  335  USD  9306,MARLBORO,RED,,3
00PdP0000047CDcUAM_Image_Response_a0Z4H00000axbUSUAY,SERIOUSLY HARMS  YOU AND OTHERS  SMOKING CLOGS  THE ARTERIES  AND CAUSES  HEART ATTACKS  AND STROKES  SELECTED PREMIUM TOBACCOS  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  SELECTED PREMIUM TOBACCOS  MURTHORN  SMOKING  KILLS  BELEC  D PREMIUM  MARLBORO  RED  200S  AED 128  USD 3556  WWWDUBAIDUTYFREECOM  CAUSES  I I  SMOKING  2  LIME  FOR  AND AND  MARLBORO  BINESOM FUSION  MARLBOR  SEAL  MARLBO    MARLBORO  BLOSSAM FUSION  BORO  SERIOUSLY  HARMS  YOU  AND  OTHERS  CLOGS  THE  ARTERIES  HEART  ATTACKS  STROKES  SELECTED  PREMIUM  AROUND  TOBACCOS  AED  128  USD  3556  FUSION,MARLBORO,RED,,3
00P4H00001mQ4qJUAS_Image_Response_a0Z4H00000axbUJUAY,SMOKING  LM  SERIOUSLY HARMS  EM  WAS  YOU AND OTHERS  THE  AROUND YOU    FINELY CUT  ST  LM  SMOKING  KILLS  FINE TOBACCOS  FINELY CUT  LM  LM  SMOKING  IM  KILLS  FINE TOBACCOS  FINELY CUT  LM  LM  SMOKING  KILLS  FINE TOBACCOS  FINELY CUT  LM  BLUE  200S  AED 95  USD 2639  WWWDUBARDUTYFREECOM  LM  BLUE LABEL  LIGGETT MYER  LM  SMOKING  KILLS  FINE FINELY TOBACCOS CUT  ISAA  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  FINELY  CUT  FINE  TOBACCOS  AED  USD  2639  BLUE  LABEL,LM,BLUE,,3
00P4H00001mPz8wUAC_Image_Response_a0Z4H00000axbUOUAY,TEREA AMBER  AED 144  USD 4000  IQOS  TEREA  TEREA  AMBER  AMBER  WORKS ONLY WITH IQOS ILUMA  WORKS ONLY WITH IQOS ILUMA  TEREN  AMBER  WORKS ONLY WITH IQOS ILUMA  WORKS ONLY WITH 100G ILUMA  TEREA  TEREAL  UD  AMBERRA   800  TEREA  WORKS ONLY WITH LUMA  JEREA  TEREAL  TANDE  WORDSONLY WITHINGWILUMA  WORKS ILUMA  AED  144  USD  4000  WORKS  ONLY  WITH  ILUMA,,AMBER,,1
00P4H00001mR2mxUAC_Image_Response_a0Z4H00000axbURUAY,A  MS  SMOKING  ERS  U  MANHORA  KILLS  EDGE  LESS SMELL  MARLBORO  WAS  SMOKING  MARLBORO  KILLS  EDOE  TESS SMELL  MONOXIDE  TARTBORO  DI  MG  LESS  SOME 04 MG  MARLBORO  TAR 4  NICOTINE  O  ARBO  EDG  MG  SS  LESS SMELL  EDGE  SMOKING  MARLBORO  DDE  EDGE  EDGE  200S  DDF  LESS SMELL  AED 134  USD 3722  WWWDUBAIDUTYFREECOM  AROUND YOU     CARBON  SMART  NICOTINE 01 MG  SEAL  A G AS  MS  MARLBORO  WITH 631  RS    SMART  AROUND YOU  SEAL  YOU AND OTHERS  SERIOUSLY HARMS  SMELL  AED  134  USD  3722  AROUND  YOU  AND  OTHERS  HARMS,MARLBORO,EDGE,,3
00P4H00001msvKOUAY_Image_Response_a0Z4H00000axbUNUAY,IQOS  TOTAL  THE  S  SS  TE  E  SOL SI  SOL SHUFFLE  RANDOM MIX  RANDOM MIX OF 3 CAPSULES  ECTED PREMIUM  ANT  THE  SMOKING  SMOI  MARLBORO  Y  KILL  SOL SHUFFLE  200S  AED 127  USD 3528  WWWDUBAIDUTYFREECOM  SOL  SHUFFLE  RANDOM  MIX  CAPSULES  ECTED  PREMIUM  AED  127  USD  3528,MARLBORO,"MIX, SHUFFLE",,4
00P4H00001muqGLUAY_Image_Response_a0Z4H00000axbURUAY,STATE  B12B14 B1B10C    MARLHORO  SMOKING  SERIOUSLY HARM  HUFFLE  YOU AND OTHERS  AROUND YOU  MARLBORI  VISTA  BLOSSOM FUSION  MART  MEOI  MANHARO  SMOK  KILLS  VISTA  BLOSSOM FUSION  MANHANO  SMOKIN  MARLBORO  VISTA BLOSSOM  200S  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  B12B14  SERIOUSLY  HARM  YOU  AND  OTHERS  AROUND  BLOSSOM  FUSION  VISTA  BLOSSOM  AED  132  USD  3667,MARLBORO,,,2
00PdP000004kgd3UAA_Image_Response_a0Z4H00000axbUNUAY,SMOKING  SERIOUSLY HARM  YOU AND OTHER  AROUND YOU  WHITE  MAXTBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  U  AROUND YOU  WHITE  MARLBORO  CARTONS  SMOKING  N  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  ALTER  KING  IS  CARTONS  SMOKING  KILLS  WHITE  MARLBORO  WHITE  400S  AED 244  USD 6778  WWWDUBARDUTYFREECOM  SERIOUSLY  HARM  YOU  AND  OTHER  AROUND  HARMS  OTHERS  AED  244  USD  6778,MARLBORO,WHITE,,3
00PdP000001yPnqUAE_Image_Response_a0Z4H00000axbUJUAY,MARTBO  III  DOUBLE MIX  BLE MIX  MARTOURY  SMOKING  792  SERIOUSLY HARMS  DOUBLE MIX  OV  OKING  YOU AND OTHERS  AROUND YOU  LY HARMS  F  D OTHERS  SMOKING  ND YOU  SERIOUSLY HARMS  YOU AND OTHERS  MARLBORO  DOUBLE MIX  200S  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  MS  PAINOMA  UP TO   SMART  SHUFFLE  DIFFERENT FLAVORS  ERS  SEAL  RANDOM MIX OF FLAVORS  U  DOUBLE  MIX  BLE  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  DOUBLE  MIX  AED  132  USD  3667  DIFFERENT  FLAVORS  RANDOM  FLAVORS,MARLBORO,"MIX, SHUFFLE",,4
00PdP000003lpzrUAA_Image_Response_a0Z4H00000axbUQUAY,2  RTON  OFFER  OFFER  PARLIAMENT  SMOKING  PARLIAM  PLATINUM  SERIOUSLY HARMS  PLATINUM  ORIGINAL RECESSED FILTER  YOU AND OTHERS  ORIGINAL RECESSE  AROUND YOU  FIFTH AVENUE  NEW YORK  1931 ESTO  ESTD 1931  FIFTH AVENUE NE  2  WWWDUBAIDUTYFREECOM  P  CARTON  OFFER  OFFER  PARLIA  SMOKI  PARLIAMENT  PLATINUM BLUE  400S  USD 7306  AED 263  PARLIAMENT  PLATIN  ORIGINAL RECEI  PLATINUM  KILLS  ESTD 69  AVENUE  ORIGINAL RECESSED FILTER  ESTD 1931  FIFTH AVENUE NEW YORK  CARTON  OFFER  PARLIAMENT  MBIAM2  PARLI  PLATI  PARLIAMENT  ORIGINAL REC  FILVER BLUE  CARTO  OFF  PR  SERIOUSLY  HARMS  ORIGINAL  FILTER  YOU  AND  OTHERS  RECESSE  AROUND  FIFTH  YORK  1931  ESTD  BLUE  USD  7306  AED  263  REC,PARLIAMENT,"BLUE, FILTER, ORIGINAL, PLATINUM",,6
00PdP000003aTjNUAU_Image_Response_a0Z4H00000axbUPUAY,PARLIAMENT  NITROSAMINES  AQU BLUE  FORMALDEHYDE  ORIGINAL RECESS E D FILTER  AND HYDROGEN  CYANIDE  ESTD 1931  FUTTI AVENUE NEW YORK  CARTOS  CARTON  OFFER  PARLIAMENT  SMOKING  AQUA BLUE  KILLS  ORIGINAL RECESSED FILTER  ESTD 1931  FIFTH AVENUE  NEW YORK  2  OFFER  PARLIAMENT  SMOKING  AQUA BLUE  KILLS  ORIGINAL RECESSED FILTER  FIF  ESTD 1931  FFH AVENUE NEW YORK  M  2NORDS OFFER  K  PARLIAMENT  SMOKING  AQUA BLUE  KILLS  PARLIAMENT  AQUABLUE  400S  AED 263  USD 7306  WWWDUBAIDUTYFREECOM  ORIGINAL  FILTER  AND  HYDROGEN  NEW  YORK  AQUA  BLUE  ESTD  1931  FIFTH  AVENUE   RECESSED  AVENUE  AED  263  USD  7306,PARLIAMENT,"AQUA, BLUE, FILTER, ORIGINAL",,6
00PdP0000021QtqUAE_Image_Response_a0Z4H00000axbUSUAY,SMOKING  G  MANHARO  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  FLAVOR MIX  MANTHORA  SMOKING  KILLS  G  FLAVOR MIX  II  SMOKING  MAP  SERIOUSLY HARMS  MARLBORO  FLAVOR MIX  AROUND YOU  DDF  200S  AED 132  USD3667  WWWDUBAIDUTYFREECOM  SMO  KI  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  FLAVOR  MIX  FLAVOR  MIX  AED  132,MARLBORO,MIX,,3
00P4H00001mupj7UAA_Image_Response_a0Z4H00000axbUNUAY,M  ARE  10PO  MARLBORO GOLA  MANTHARN GOLD  CARTONS  SMOKING  KILLS  CARTONS  SMOKING  CAN CAUSE  A SLOW AND  MARTBOME  PAINFUL DEATH  MARLBORO  GOLD  400S  AED 244  USD 6778  WWWDUBARDUTYFREECOM  SMART    MARLBORO  SEAL  EIVER BLUE  MARLBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  MA  AROUND YOU  MARCO  SLIVER  GOLD  CAN  CAUSE  SLOW  AND  PAINFUL  DEATH  AED  244  USD  6778  BLUE  SERIOUSLY  HARMS  YOU  OTHERS  AROUND,MARLBORO,"BLUE, GOLD",,4
00P4H00001mQ4kqUAC_Image_Response_a0Z4H00000axbUPUAY,  SMOKING  GARIBORO  KILLS  WHITE  MARLHORO  MARLBORO  ENG  MARLBORO  WHITE  FIRM FILTER  MARLBORO  WHITE  MAGLHORO  SMOKING  KILLS  MARLBORO  WHITE  400S  DDF  AED 233  USD 6472  WWWDUBAIDUTYFREECOM  FILTER  AED  233  USD  6472,MARLBORO,"FILTER, WHITE",,4
00PdP0000006xryUAA_Image_Response_a0Z4H00000axbUNUAY,PANDOM  CAPSULES  SMOKING  S  LBORO  UFFLE  SOL SHUFFL  132  667  WWWDUBAIDUTYFREECOM  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  SHUFFLE  RANDOM MIX OF FLAVORS  SMOKING  SERIOUSLY HARMS  MARLBORO  SHUFFLE  DDF  200S  DOUN  YOU AND OTHERS  DDF  AROUND YOU  FFLE  AED 132  IX OF FLAVORS  USD 3667  WWWDUBAIDUTYFREECOM  CONTAINS MENTHOL  IN CAPSULES  MARLBORO  BLOSSOM FUSION  SOL  SHUFFL  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  RANDOM  MIX  FLAVORS  AED  USD  3667  CONTAINS  MENTHOL  BLOSSOM  FUSION,MARLBORO,"MENTHOL, MIX, SHUFFLE",,5
00P4H00001mOyriUAC_Image_Response_a0Z4H00000axbUPUAY,CONTAINS NICOTINE WHICH IS ADDICTIVE  THIS PRODUCT IS NOT RISK FREE AND  HEETS  PURPLE WAVE  ONLY FOR  IQOS  1000 KEARTIAR DEVICES  S PRODUCT IS NOT RISK FREE AND  INS NICOTINE WHICH IS ADDICTIVE  HEETS  ONLY FOR  TURQUOISE SELECTION  IQOS  HEETS  3 DUO  EARLIER DEVICES  UUPLE WAVE  IQOS  ONLY FOR  THIS PRODUCT IS NOT RISK FREE AND  IQOS  S  CONTAINS NICOTINE WHICH IS ADDICTIVE  O  EARLIER DEVICES  FREE AND  COURTINE  BLOGNER C   IS ADDICTIVE  HEETS  HEETS  ONLY FOR  ONLY FOR  TURQUOISE SELECTION  IQOS  PURPLE WAVE  IQOS  3 DUO  EARLIER DEVICES  3 DUO  EARLIER DEVICES  THIS PRODUCT IS NOT RISK  CONTAINS  NICOTINE  WHICH  ADDICTIVE  THIS  PRODUCT  NOT  RISK  FREE  AND  PURPLE  WAVE  DEVICES  INS  ONLY  FOR  TURQUOISE  SELECTION  DUO  EARLIER,,"DUO, PURPLE",,2
00P4H00001muq2eUAA_Image_Response_a0Z4H00000axbUNUAY,  SMOKIR  MANTHORO  SERIOUS  NG  HARMS  YOU AN  S  OTHERS  AROUND  GOLD  YOU  SELECTED FINE TOBACCOS  3RD  MARLBORO  SMOKING  KING  KILLS  ILS  GOLD  MARLBORO  GOLD  600S  AED 350  USD 9722  WWWDUBARDUTYFREECOM  SELECTED  FINE  TOBACCOS  AED  350  USD  9722,MARLBORO,GOLD,,3
00PdP000006BYqvUAG_Image_Response_a0Z4H00000axbUQUAY,SMOKING  SERIOUSLY HARMS  PARLIAMENT  YOU AND OTHERS  BLOSSOM BREEZE  AROUND YOU  SMOKE SMELL CONTROL  TECHNOLOGY  P  SMOKING  PARLIAMENT  BLOSSOM BREEZE  KILLS  SMOKE SMELL CONTROL  TECHNOLOGY  FAIT  UNITED  BLUE  BW 60  RA  3  JE  I  OUN SALE ALE  P  SMOKING  PARLIAMENT  SERIOUSLY HARMS  YOU AND OTHERS  BLOSSOM BREEZE  ROUND VC  PARLIAMENT  SMOKE SM  T E C  MIX BLOSSOM  200S  AED 126  USD 3500  NDER  WWWDUBAIDUTYFREECOM  WE DO N  ORM TO MINORS  18  SERIOUSLY  HARMS  YOU  AND  OTHERS  BLOSSOM  BREEZE  AROUND  SMOKE  SMELL  CONTROL  MIX  AED  126  USD  3500  ORM  MINORS,PARLIAMENT,"BLUE, MIX",,4
00PdP000003mUgPUAU_Image_Response_a0Z4H00000axbUMUAY,SMOKERS  PARLIAMENT  DIE  AQUA BLUE  ORIGINAL RECESSED  YOUNGER  ESTD 1931  FIFTH AVENUE NEW YORK  2 OFFER  SMOKING  PARLIAMENT  AQUA BLUE  KILLS  ORIGINAL RECESSED FILTER  ESTD 1931  FIFTH AVENUE NEW YORK  2  OFFER  PARLIAMENT  SMOKING  AQUA BLUE  FILTER  ORIGINAL RECESSED  KILLS  ESTD 1931  AVENUE NEW YORK  PARLIAMENT  AQUA BLUE  400S  AED 263  USD 7306  WWWDUBARDUTYFREECOM  BLUE  SMOKING  SMOKING  SERIOUSLY HARMS  SERIOUSLY HARMS  YOU AND OTHERS  YOU AND OTHERS  AROUND YOU  AROUND YOU  AQUA  ORIGINAL  ESTD  1931  FIFTH  AVENUE  NEW  YORK  RECESSED  AED  263  USD  7306  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND,PARLIAMENT,"AQUA, BLUE, FILTER, ORIGINAL",,6
00P4H00001mtFVLUA2_Image_Response_a0Z4H00000axbUJUAY,DU  SMOKIR  HUMBURO  KILLS  SELECTED PREMIUM TOBACCOS  2  SMOKING  KILLS  SELECTED PREMIUM TOBACCOS  LEU  SMOKING  G  I  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  MARLBORO  RED  400S  DDF  AED 233  USD 6472  WWWDUBAIDUTYFREECOM  FLIPTOPBOX  SMOKING  SMART  SEAL  SELECTED  PREMIUM  TOBACCOS  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  AED  233  USD  6472,MARLBORO,RED,,3
00P4H00001lmKjDUAU_Image_Response_a0Z4H00000axbUPUAY,DABON DAILY  WHO  ISAN  2  SMOKIR  KILLS  SELECTED PREMIUM TOBACCOS  DU  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  FLUE  AROUND YOU  CONSETENT  START TO  ISELECTED PREMIUM TOBACCOS  FOR OUT FREE SLE  CARTONS  SMOKING  KILLS  MARLBORO  RED  400S  AED 233  USD 6472  WWWDUBAIDUTYFREECOM  TOBACCOS  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  PREMIUM  AED  233  USD  6472,MARLBORO,RED,,3
00PdP000003mNa6UAE_Image_Response_a0Z4H00000axbURUAY,LM  SMOKING  KILLS  FINE TOBACCOS  LM  3 CARTONS  FINELY CUT  LM M  SMOKING  YER  KILLS  FINE TOBACCOS  FINELY CUT  SLM 3 CARTONS  GETT   M  SMOKING  LM  KIIIS  INE TOBACCOS  BLUE  FINELY CUT  600S  AED 273  USD 7583  WWWDUBAIDUTYFREECOM  LM  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  TOBACC  FINE  TOBACCOS  CARTONS  FINELY  CUT  INE  AED  273  USD  7583  SERIOUSLY  HARMS  YOU  AND  OTHERS,LM,BLUE,,3
00PdP000006AztGUAS_Image_Response_a0Z4H00000axbUOUAY,MEALL  MARTBURG  SMOKING  SERIOUSLY HARMS  S  MARIBARO  YOU AND OTHERS    S  YOU AND OTHERS  SERIOUSLY HARMS   GUQ AFUGLE  SMOKING  MONOXIDE 4 MG    LESS SMALL  CARBON  6W  RAT  NICOTINE 04 MG  MARLBORO  6PA  SMELL  MARLBORO  NIGOTI  MG  MAY  ARE  MG  LESS  SMELL  TUNGYMARTBORU  MG  SMOKING  SERIOUSLY HARMS  MARLBORO  YOU AND OTHERS  AROUND YOU  EDGE  LESS SMELL  SMELL  IDOI 0  CARBON  EDGE  MONOXIDE 4 MG  AUBY  RMS  ERS  OU  SMOKING  MARLBORO  KILLS  EDGE  200S  AED 139  USD 3861  WWWDUBAIDULYFREECOM  ORO  CRAFTED FOR  SMART SEAL  LESS SMELL  FORM FILTER  MARLBORO  SMART  SEAL  SELECTED FINETOBACCOS  MOST  CRAFTED FOR  SMAR  SEAL  SERIOUSLY  HARMS  YOU  AND  OTHERS  MONOXIDE  NICOTINE  04  AROUND  AED  139  USD  3861  FOR  CRAFTED,MARLBORO,"EDGE, FILTER",,4
00PdP000003mR94UAE_Image_Response_a0Z4H00000axbUKUAY,LM  SMOKING  KILLS  FINE TOBACCOS  FINELY CUT  WS  MY  LM  RED LABEL  LM  SMOKING  KILLS  FINE TOBACCOS  FINELY CUT  LM  RED  200S  AED 100  USD 2778  CUM  WWWDUBAIDUTYFREECOM  PM  PHILIP MORRIS  SMOKING KILLS  BUILDING  FINE  TOBACCOS  FINELY  CUT  AED  100  USD  2778  PHILIP  MORRIS,"LM, PHILIP MORRIS",RED,,5
00PdP000003mSMrUAM_Image_Response_a0Z4H00000axbURUAY,2 OFFER  SMOKING  KING  PARLIAMENT  SERIOUSLY HA  SILVERBLUE  ILS  YOU AND OTH  ORIGINAL RECESSED FILTER  AROUND YO  ESTD 1931  SMOKING  ING  PARLIAMENT  SERIOUSLY HAR  YOU AND OTHE  S  BLOSSOM BREEZE  AROUND YOU  SMOKE SMELL CONTROL  TECHN O L O G Y  P  KING  HARMS  SMOKING  PARLIAMENT  OTHERS  BLOSSOM BREEZE  KILLS  D YOU  SMOKE SMELL CONTROL  MARLBORO  TECHN O L O G Y  MIX BLOSSOM BREEZE  200S  AED 126  USD 3500  PARLIAMENT  WWWDUBAIDULYFREECOM  ORIGINAL RECESSED FILTER  ENT  AQUA BLUE  PARLIAMENT  ORIGINAL RECESSED FILTER  SILVERBLUE  OFFER  SERIOUSLY  YOU  AND  OTH  ORIGINAL  RECESSED  FILTER  AROUND  ESTD  1931  OTHE  BLOSSOM  BREEZE  SMOKE  SMELL  CONTROL  MIX  AED  126  USD  3500  AQUA  BLUE,"MARLBORO, PARLIAMENT","AQUA, BLUE, FILTER, MIX, ORIGINAL",,9
00P4H00001lkxh8UAA_Image_Response_a0Z4H00000axbURUAY,QUALITY TOBACCOS  LM  SINCE 1953  RED LABEL  LUNA A  MADE UNDER AUTHORITY OF PHILIP MORRIS PRODUCTS SA NEUCHATEL SWITZERLAND  LM A  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  FINE TOBACCOS  AROUND YOU  FINELY CUT  LM  LUZEN MY  RED LABEL  ALONUA ION   CNR   COT  GLONUG NON  LM  L IGGEN M MYOSERA  RED LABEL  LM  FW  LIGGE 2020 SOO MYERE  RED LABEL  CHATES  FOR PHILIP MORRIE  IM  SMOKING  SERIOUSLY HARN  THE AND OTHERS  LM  AROUND YOU  DDF  RED  200S  DDF  AED 95  USD 2639  WWWDUBAIDUTYFREECOM  SMOKING  E  M  SERIOUSLY HARMS  TOBACCOS  1953  RED  LABEL  MADE  UNDER  AUTHORITY  PHILIP  MORRIS  PRODUCTS  SA  NEUCHATEL  SWITZERLAND  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  FINELY  CUT  HARN  AED  USD  2639,"LM, PHILIP MORRIS",RED,,5
00PdP0000047nrKUAQ_Image_Response_a0Z4H00000axbUMUAY,SMOKING  KILLS  MARLBORO  MARLBORO  FUSION  HOKING  MARLBORO  SMOKING  KILLS  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  BLOSSOMFUSION  K11  CONTAINS MENTHOL  IN CAPSULES  MARLBORO  GLONG AOO  BLOSSOM FUSION   OUR OTYERN  KING  J HARMS  SMOKING  D OTHERS  DU  MANHERO  KILLS  VISTA  MARLBORO  BLOSSOM FUSION  VISTA BLOSSOM  200S  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  SMOKING  SMOKING  SERIOUSLY  SERIOUSLY  HARMS  HARMS  YOU AND  OTH  YOU AND  OTHERS  YOU  AND  AROUND  CONTAINS  MENTHOL  CAPSULES  BLOSSOM  VISTA  BLOSSOM  AED  132  USD  3667,MARLBORO,MENTHOL,,3
00PdP00000076v8UAA_Image_Response_a0Z4H00000axbUMUAY,ATH SS SSSS    S  SOL SHUFFLE  SOL SHUFFLE  AL  RANC  RANDOM MIX OF 3 CAPSULES  RANDOM MIX OF 3 CAPSULES  SALE ONLY  MENTHOL  P  AS  SR  SMOKING  SMOKING  EMNE  IRIN  AR5MG  KILLS  KILLS  LINE 04 MG  MARLBORO  SOL SHUFFLE  200S  SOL SHUFFL  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  BHUFFLE  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  N  SHUFFLE  MIX OF FLAVORS  ATH  SS  SSSS    SOL  RANDOM  MIX  CAPSULES  SHUFFLE  SHUFFL  AED  132  USD  3667  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  FLAVORS,MARLBORO,"MENTHOL, MIX, SHUFFLE",,5
00P4H00001mP9zHUAS_Image_Response_a0Z4H00000axbURUAY,HEETS TEAK  SELECTION 200S  AED 144  USD 4000  IQOS  EAK  TEA  SELECTION  SEEECT  TEAK  TEAK  SELECTION  SELECTION  HEETS SIENNA  SELECTION 200S  TEAK  STEAK  SELECTION  SELECTION  AED 144  USD 4000  IQOS  TEAK  TEA  SELECTION  SELECTION  ALIENNA  STEINA  SELECTION  SELECTION  TEAK  TEAK  SELECTION  SIENNA  SELECTION  SEPEOT TIONATE  SELECTION  TEAK  ASIEGNA  TEAK  SELECTION  SIENHA  SELECTION  SELECTION  SELECTION  HEEES  TEAKS  ENNA  TEAK  SELECTION  SELECT TO N  SELECTION  CONTAINS  E SK FREE  DIPPE SI U  STULL  HEETS  200S  AED  144  USD  4000,,SELECT,,1
00P4H00001lmLjGUAU_Image_Response_a0Z4H00000axbUOUAY,P  ON  SMOKING  ER  PARLIAMENT  SERIOUSLY HARMS  AQUA BLUE  YOU AND OTHERS  ORIGINAL RECESSED FILTER  AROUND YOU  ESTD 1931  FIFTH AVENUE  NEW YORK  P  CARTON  OFFER  SMOKING  PARLIAMENT  SERIOUSLY HARMS  AQUA BLUE  YOU AND OTHERS  ORIGINAL  RECESSED  FILTER  AROUND YOU  ESTD 1931  PARLIAMENT  AQUA BLUE  400S  AED 252  USD 7000  PA  PARLIAMENT  WWWDUBARDUTYFREECOM  100  ORI  ORIGINAL RECESSED FILTER  AQUA BLUE  AQUA BLUE  SIMOK A  PARLIA  KILL  ESTD  1931  1931  ESTD  YORK  PAVENDENEWYORK  SERIOUSLY  HARMS  AQUA  BLUE  YOU  AND  OTHERS  AROUND  FIFTH  AED  252  USD  7000,PARLIAMENT,"AQUA, BLUE, FILTER, ORIGINAL",,6
00PdP000004FcigUAC_Image_Response_a0Z4H00000axbUPUAY,P  S  P  CARTON  OFFER  SMOKING  PAREIAMENT  KILLS  PARLIAMENT  SILVER BLUE  400S  PA RLIAMENT  AED 263  WE DO NOT SELL TOBACCO OR NICOTINE IN ANY FORM TO MINORS  USD 7306  WWWDUBARDUTYFREECOM  P  SMOKING  SERIOUSLY HARMS  PARLIAMENT  YOU AND OTHERS  BLOSSOM BREEZE  AROUND YOU  SMOKE SMELL CONTROL  TECHN O L O G Y  SMOKING  PARLIAMENT  SERIOUSLY HARMS  YOU AND OTHERS  BLOSSOM BREEZE  AROUND YOU  SMOKE SMELL CONTROL  TECHN OLOG  MARLBORO  MIX BLOSSOM BREEZE  200S  AED 126  USD 3500  WWWDUBAIDUTYFREECOM  ONLY  PARLIAMENT  PARLIAMENT  PARLIAMENT  PARLIAMENT  PARLIAMENT  ORIGINAL RECESSED FILTLE  ORIGINAL RECESSED FILTER  SILVER BLUE  PARLIAMENT  SILVER BLUE  PLATINUM  SILVER  BLUE  AED  263  NOT  SELL  TOBACCO  NICOTINE  ANY  FORM  MINORS  USD  7306  SERIOUSLY  HARMS  YOU  AND  OTHERS  BLOSSOM  BREEZE  AROUND  SMOKE  SMELL  CONTROL  MIX  126  3500  ORIGINAL  FILTER,"MARLBORO, PARLIAMENT","BLUE, FILTER, MIX, ORIGINAL, PLATINUM, SILVER",,10
00PdP0000047s2zUAA_Image_Response_a0Z4H00000axbUSUAY,SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  POJO  SELECTED PREMIUM TOBACCOS  GOLD  E TOBAC  SMOKING  3  KILLS  SELECTED PREMIUM TOBACCOS  M  SMOKING  ILLS  MARLBORO  S  RED  LECTED PREMIUMT  200S  AED 128  USD 3556  WWWDUBAIDUTYFREECOM  KILLS    CARTONS  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  SELECTED  PREMIUM  TOBACCOS  TOBAC  LECTED  AED  128  USD  3556,MARLBORO,"GOLD, RED",,4
00P4H00001lmLPkUAM_Image_Response_a0Z4H00000axbUOUAY,KILLS  CAR  LA  3  3  SMOKING  SERIOUSLY  HARMS  MARTBOER  YOU AND  OTHERS  AROUND  YOU  DOUBLE MIX  MARLBORO  DOUBLE MIX  600S  AED 346  USD 9611  WWWDUBAIDUTYTREECOM  AND  DOUBLE  MIX  MIX  AED  346  USD  9611,MARLBORO,MIX,,3
00PdP0000006DXOUA2_Image_Response_a0Z4H00000axbUKUAY,TONS  SMOKIN  SERIOUSLY  HP  HARMS  YOU AND  OTHERS  AROUND  YOU  SELECTED PREMIUM TOBACCOS  MU CARTONS LLURA  SMOKING  KILLS    MARLBORO  GOLD  600S  AED 350  USD 9722  WWWDUBAIDULYFREECOM  AND  SELECTED  PREMIUM  TOBACCOS  CARTONS  AED  350  USD  9722,MARLBORO,GOLD,,3
